127.0.0.1 - - [27/Feb/2020:10:22:07 +0900] "GET / HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:44 +0900] "GET /static/js/min/masonry.pkgd.min.js?v=developer-local-version HTTP/1.1" 200 24167
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:44 +0900] "GET /static/js/sns.js?v=developer-local-version HTTP/1.1" 200 6343
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:44 +0900] "GET /static/js/min/imagesloaded.pkgd.min.js?v=developer-local-version HTTP/1.1" 200 5594
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:44 +0900] "GET /static/js/moment.js?v=developer-local-version HTTP/1.1" 200 146819
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:44 +0900] "GET /main/mall/view HTTP/1.1" 200 121881
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/images/common/logo.png HTTP/1.1" 200 4158
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/images/showing/btn_play.png HTTP/1.1" 200 2360
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/images/common/bg_quick_menu01.png HTTP/1.1" 200 235
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/images/common/bg_quick_menu03.png HTTP/1.1" 200 1094
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/images/common/bg_quick_menu02.png HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/font/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 200 242532
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/images/common/bg_gnb_menu_open.png HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/images/common/bg_gnb_menu_close.png HTTP/1.1" 200 256
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/images/common/bg_search_04.png HTTP/1.1" 200 848
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/images/showing/btn_visual_stop.png HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/images/showing/btn_visual_prev.png HTTP/1.1" 200 324
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/images/showing/btn_visual_next.png HTTP/1.1" 200 337
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/images/showing/btn_visual_play.png HTTP/1.1" 200 572
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/images/showing/btn_play.png HTTP/1.1" 200 2360
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/images/common/ico_delivery.png HTTP/1.1" 200 1804
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/images/common/bg_sns_01.png HTTP/1.1" 200 1377
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/images/common/bg_sns_04.png HTTP/1.1" 200 1547
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/images/common/bg_sns_03.png HTTP/1.1" 200 1188
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/images/common/bg_sns_02.png HTTP/1.1" 200 1104
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/images/common/bg_footer_google.png HTTP/1.1" 200 1695
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/font/NotoSansKR-Bold-Hestia.woff HTTP/1.1" 200 244996
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/images/common/bg_footer_apple.png HTTP/1.1" 200 1429
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/images/common/bg_select_open.png HTTP/1.1" 200 476
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /static/images/common/bg_arrow_03.png HTTP/1.1" 200 959
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:52 +0900] "GET /javascript/message/common_ko.js?v=developer-local-version HTTP/1.1" 200 1390
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:57 +0900] "POST /display/todayGoodList.json HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:57 +0900] "POST /cart/goods/gnblist.json HTTP/1.1" 200 364
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:57 +0900] "GET /display/lnbCtgryList.json?dspCtgryNo=THMA01A02&currentCtgryDpthCd=&ctgrySectCd=&ctgryNoDpth1=&ctgryNoDpth2=&ctgryNoDpth3= HTTP/1.1" 200 5318
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:57 +0900] "GET /static/font/Roboto-BlackItalic.woff HTTP/1.1" 200 101924
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:57 +0900] "GET /helpdesk/notice/popupList.ajax?searchExpsrScrinSectCd=MAIN HTTP/1.1" 200 28
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:57 +0900] "GET /static/images/showing/btn_prev01.png HTTP/1.1" 200 668
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:57 +0900] "GET /static/images/showing/btn_next01.png HTTP/1.1" 200 671
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:57 +0900] "GET /static/images/showing/bg_more.png HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:57 +0900] "GET /static/images/showing/btn_next02.png HTTP/1.1" 200 448
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:57 +0900] "GET /static/images/showing/btn_prev02.png HTTP/1.1" 200 440
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:57 +0900] "GET /static/favicon/favicon.ico HTTP/1.1" 200 67646
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:29:57 +0900] "GET /static/favicon/favicon.ico HTTP/1.1" 200 67646
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:29 +0900] "GET /static/css/base.css?v=developer-local-version HTTP/1.1" 200 5564
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:29 +0900] "GET /static/css/member.css?v=developer-local-version HTTP/1.1" 200 8854
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:29 +0900] "GET /static/css/showing.css?v=developer-local-version HTTP/1.1" 200 28010
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:29 +0900] "GET /static/css/common.css?v=developer-local-version HTTP/1.1" 200 153461
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:29 +0900] "GET /static/css/mypage.css?v=developer-local-version HTTP/1.1" 200 16781
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:29 +0900] "GET /static/js/jquery-3.3.1.js HTTP/1.1" 200 271751
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:29 +0900] "GET /static/js/jsrender-0.9.90.js HTTP/1.1" 200 85724
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:29 +0900] "GET /static/js/jquery-ui-1.12.1.js HTTP/1.1" 200 520714
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:29 +0900] "GET /static/js/commonFunction.js?v=developer-local-version HTTP/1.1" 200 10106
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:29 +0900] "GET /static/js/common.js?v=developer-local-version HTTP/1.1" 200 23514
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:29 +0900] "GET /static/js/swiper-4.2.2.js HTTP/1.1" 200 243796
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:29 +0900] "GET /javascript/message/common_ko.js?v=developer-local-version HTTP/1.1" 200 1390
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:29 +0900] "GET /static/js/min/masonry.pkgd.min.js?v=developer-local-version HTTP/1.1" 200 24167
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:29 +0900] "GET /static/js/moment.js?v=developer-local-version HTTP/1.1" 200 146819
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:29 +0900] "GET /static/js/sns.js?v=developer-local-version HTTP/1.1" 200 6343
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:29 +0900] "GET /static/js/min/imagesloaded.pkgd.min.js?v=developer-local-version HTTP/1.1" 200 5594
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:29 +0900] "GET /main/mall/view HTTP/1.1" 200 122269
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/images/common/logo.png HTTP/1.1" 200 4158
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/images/showing/btn_play.png HTTP/1.1" 200 2360
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/images/common/bg_quick_menu01.png HTTP/1.1" 200 235
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/font/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 200 242532
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/images/common/bg_quick_menu02.png HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/images/common/bg_quick_menu03.png HTTP/1.1" 200 1094
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/images/common/bg_gnb_menu_open.png HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/images/common/bg_gnb_menu_close.png HTTP/1.1" 200 256
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/images/common/bg_search_04.png HTTP/1.1" 200 848
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/images/showing/btn_play.png HTTP/1.1" 200 2360
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/images/showing/btn_visual_play.png HTTP/1.1" 200 572
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/images/showing/btn_visual_prev.png HTTP/1.1" 200 324
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/images/showing/btn_visual_stop.png HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/images/showing/btn_visual_next.png HTTP/1.1" 200 337
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/images/common/bg_sns_01.png HTTP/1.1" 200 1377
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/images/common/bg_sns_02.png HTTP/1.1" 200 1104
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/images/common/ico_delivery.png HTTP/1.1" 200 1804
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/images/common/bg_footer_google.png HTTP/1.1" 200 1695
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/images/common/bg_sns_04.png HTTP/1.1" 200 1547
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/images/common/bg_sns_03.png HTTP/1.1" 200 1188
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/font/NotoSansKR-Bold-Hestia.woff HTTP/1.1" 200 244996
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/images/common/bg_footer_apple.png HTTP/1.1" 200 1429
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/images/common/bg_select_open.png HTTP/1.1" 200 476
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /static/images/common/bg_arrow_03.png HTTP/1.1" 200 959
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:30 +0900] "GET /javascript/message/common_ko.js?v=developer-local-version HTTP/1.1" 200 1390
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:34 +0900] "POST /display/todayGoodList.json HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:34 +0900] "GET /display/lnbCtgryList.json?dspCtgryNo=THMA01A02&currentCtgryDpthCd=&ctgrySectCd=&ctgryNoDpth1=&ctgryNoDpth2=&ctgryNoDpth3= HTTP/1.1" 200 5318
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:34 +0900] "POST /cart/goods/gnblist.json HTTP/1.1" 200 364
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:34 +0900] "GET /helpdesk/notice/popupList.ajax?searchExpsrScrinSectCd=MAIN HTTP/1.1" 200 28
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:34 +0900] "GET /static/font/Roboto-BlackItalic.woff HTTP/1.1" 200 101924
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:34 +0900] "GET /static/images/showing/btn_prev01.png HTTP/1.1" 200 668
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:34 +0900] "GET /static/images/showing/btn_next01.png HTTP/1.1" 200 671
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:34 +0900] "GET /static/images/showing/btn_next02.png HTTP/1.1" 200 448
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:34 +0900] "GET /static/images/showing/btn_prev02.png HTTP/1.1" 200 440
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:34 +0900] "GET /static/images/showing/bg_more.png HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:35 +0900] "GET /static/favicon/favicon.ico HTTP/1.1" 200 67646
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:30:35 +0900] "GET /static/favicon/favicon.ico HTTP/1.1" 200 67646
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:37:43 +0900] "GET / HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:37:44 +0900] "GET /static/css/base.css?v=developer-local-version HTTP/1.1" 200 5564
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:37:44 +0900] "GET /static/css/common.css?v=developer-local-version HTTP/1.1" 200 153461
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:37:44 +0900] "GET /static/js/jquery-3.3.1.js HTTP/1.1" 200 271751
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:37:44 +0900] "GET /static/css/member.css?v=developer-local-version HTTP/1.1" 200 8854
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:37:44 +0900] "GET /static/css/mypage.css?v=developer-local-version HTTP/1.1" 200 16781
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:37:44 +0900] "GET /static/css/showing.css?v=developer-local-version HTTP/1.1" 200 28010
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:37:44 +0900] "GET /static/js/jquery-ui-1.12.1.js HTTP/1.1" 200 520714
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:37:44 +0900] "GET /static/js/jsrender-0.9.90.js HTTP/1.1" 200 85724
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:37:44 +0900] "GET /javascript/message/common_ko.js?v=developer-local-version HTTP/1.1" 200 1390
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:37:44 +0900] "GET /static/js/common.js?v=developer-local-version HTTP/1.1" 200 23514
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:37:44 +0900] "GET /static/js/commonFunction.js?v=developer-local-version HTTP/1.1" 200 10106
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:37:44 +0900] "GET /static/js/swiper-4.2.2.js HTTP/1.1" 200 243796
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:37:44 +0900] "GET /static/js/min/masonry.pkgd.min.js?v=developer-local-version HTTP/1.1" 200 24167
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:37:44 +0900] "GET /static/js/min/imagesloaded.pkgd.min.js?v=developer-local-version HTTP/1.1" 200 5594
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:37:44 +0900] "GET /static/js/sns.js?v=developer-local-version HTTP/1.1" 200 6343
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:37:44 +0900] "GET /static/js/moment.js?v=developer-local-version HTTP/1.1" 200 146819
0:0:0:0:0:0:0:1 - - [27/Feb/2020:11:37:44 +0900] "GET /main/mall/view HTTP/1.1" 200 122269
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:02 +0900] "GET / HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:04 +0900] "GET /static/css/base.css?v=developer-local-version HTTP/1.1" 200 5564
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:04 +0900] "GET /static/js/jquery-3.3.1.js HTTP/1.1" 200 271751
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:04 +0900] "GET /static/css/member.css?v=developer-local-version HTTP/1.1" 200 8854
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:04 +0900] "GET /static/css/mypage.css?v=developer-local-version HTTP/1.1" 200 16781
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:04 +0900] "GET /static/css/common.css?v=developer-local-version HTTP/1.1" 200 153461
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:04 +0900] "GET /static/css/showing.css?v=developer-local-version HTTP/1.1" 200 28010
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:04 +0900] "GET /static/js/jquery-ui-1.12.1.js HTTP/1.1" 200 520714
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:04 +0900] "GET /static/js/jsrender-0.9.90.js HTTP/1.1" 200 85724
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:04 +0900] "GET /static/js/swiper-4.2.2.js HTTP/1.1" 200 243796
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:04 +0900] "GET /javascript/message/common_ko.js?v=developer-local-version HTTP/1.1" 200 1390
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:04 +0900] "GET /static/js/min/masonry.pkgd.min.js?v=developer-local-version HTTP/1.1" 200 24167
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:04 +0900] "GET /static/js/commonFunction.js?v=developer-local-version HTTP/1.1" 200 10106
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:04 +0900] "GET /static/js/common.js?v=developer-local-version HTTP/1.1" 200 23514
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:04 +0900] "GET /static/js/min/imagesloaded.pkgd.min.js?v=developer-local-version HTTP/1.1" 200 5594
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:04 +0900] "GET /static/js/sns.js?v=developer-local-version HTTP/1.1" 200 6343
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:04 +0900] "GET /static/js/moment.js?v=developer-local-version HTTP/1.1" 200 146819
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:04 +0900] "GET /main/mall/view HTTP/1.1" 200 121881
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /static/images/common/logo.png HTTP/1.1" 200 4158
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /static/images/showing/btn_play.png HTTP/1.1" 200 2360
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /static/images/common/bg_quick_menu01.png HTTP/1.1" 200 235
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /static/font/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 200 242532
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /static/images/common/bg_quick_menu02.png HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /static/images/common/bg_quick_menu03.png HTTP/1.1" 200 1094
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /static/images/common/bg_gnb_menu_open.png HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /static/images/common/bg_search_04.png HTTP/1.1" 200 848
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /static/images/common/bg_gnb_menu_close.png HTTP/1.1" 200 256
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /static/images/showing/btn_visual_play.png HTTP/1.1" 200 572
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /static/images/showing/btn_visual_stop.png HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /static/images/showing/btn_visual_prev.png HTTP/1.1" 200 324
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /static/images/showing/btn_visual_next.png HTTP/1.1" 200 337
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /static/font/NotoSansKR-Bold-Hestia.woff HTTP/1.1" 200 244996
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /static/images/common/bg_sns_01.png HTTP/1.1" 200 1377
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /static/images/common/bg_sns_03.png HTTP/1.1" 200 1188
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /static/images/common/bg_sns_02.png HTTP/1.1" 200 1104
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /static/images/common/ico_delivery.png HTTP/1.1" 200 1804
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /static/images/common/bg_sns_04.png HTTP/1.1" 200 1547
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /static/images/common/bg_footer_google.png HTTP/1.1" 200 1695
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /static/images/common/bg_arrow_03.png HTTP/1.1" 200 959
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /static/images/common/bg_select_open.png HTTP/1.1" 200 476
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /static/images/common/bg_footer_apple.png HTTP/1.1" 200 1429
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:27 +0900] "GET /javascript/message/common_ko.js?v=developer-local-version HTTP/1.1" 200 1390
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:31 +0900] "POST /display/todayGoodList.json HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:31 +0900] "GET /display/lnbCtgryList.json?dspCtgryNo=THMA01A02&currentCtgryDpthCd=&ctgrySectCd=&ctgryNoDpth1=&ctgryNoDpth2=&ctgryNoDpth3= HTTP/1.1" 200 5318
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:31 +0900] "POST /cart/goods/gnblist.json HTTP/1.1" 200 364
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:31 +0900] "GET /static/font/Roboto-BlackItalic.woff HTTP/1.1" 200 101924
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:31 +0900] "GET /static/images/showing/btn_prev01.png HTTP/1.1" 200 668
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:31 +0900] "GET /static/images/showing/btn_prev02.png HTTP/1.1" 200 440
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:31 +0900] "GET /static/images/showing/btn_next02.png HTTP/1.1" 200 448
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:31 +0900] "GET /static/images/showing/btn_next01.png HTTP/1.1" 200 671
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:31 +0900] "GET /static/images/showing/bg_more.png HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:31 +0900] "GET /helpdesk/notice/popupList.ajax?searchExpsrScrinSectCd=MAIN HTTP/1.1" 200 28
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:43 +0900] "GET /static/css/base.css?v=developer-local-version HTTP/1.1" 200 5564
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:43 +0900] "GET /static/css/common.css?v=developer-local-version HTTP/1.1" 200 153461
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:43 +0900] "GET /static/css/member.css?v=developer-local-version HTTP/1.1" 200 8854
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:43 +0900] "GET /static/css/mypage.css?v=developer-local-version HTTP/1.1" 200 16781
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:43 +0900] "GET /static/css/showing.css?v=developer-local-version HTTP/1.1" 200 28010
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:43 +0900] "GET /static/js/common.js?v=developer-local-version HTTP/1.1" 200 23514
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:43 +0900] "GET /static/js/jsrender-0.9.90.js HTTP/1.1" 200 85724
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:43 +0900] "GET /static/js/jquery-3.3.1.js HTTP/1.1" 200 271751
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:43 +0900] "GET /static/js/swiper-4.2.2.js HTTP/1.1" 200 243796
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:43 +0900] "GET /static/js/jquery-ui-1.12.1.js HTTP/1.1" 200 520714
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:43 +0900] "GET /static/js/commonFunction.js?v=developer-local-version HTTP/1.1" 200 10106
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:43 +0900] "GET /javascript/message/common_ko.js?v=developer-local-version HTTP/1.1" 200 1390
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:43 +0900] "GET /static/js/sns.js?v=developer-local-version HTTP/1.1" 200 6343
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:43 +0900] "GET /static/js/min/masonry.pkgd.min.js?v=developer-local-version HTTP/1.1" 200 24167
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:43 +0900] "GET /static/js/min/imagesloaded.pkgd.min.js?v=developer-local-version HTTP/1.1" 200 5594
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:43 +0900] "GET /static/js/moment.js?v=developer-local-version HTTP/1.1" 200 146819
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:44 +0900] "GET /static/images/common/logo.png HTTP/1.1" 200 4158
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:44 +0900] "GET /static/images/common/bg_quick_menu01.png HTTP/1.1" 200 235
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:44 +0900] "GET /static/images/common/bg_quick_menu02.png HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:44 +0900] "GET /static/images/common/bg_gnb_menu_open.png HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [27/Feb/2020:15:37:44 +0900] "GET /static/images/common/bg_quick_menu03.png HTTP/1.1" 200 1094
